start_date,account_type,activity_master_key,video_plays,rank_video_plays,title
2019-08-26T00:00:00Z,Teacher,328-Video,76536.9251825926,14,tTJdC
2019-08-26T00:00:00Z,Teacher,548-Video,73786.24792545555,15,EDFwuGtZZqpYjB
2019-08-26T00:00:00Z,Teacher,659-Video,73606.440093626,16,fJNSpOAQsKeGldQpuMJtPhUpt
2019-08-26T00:00:00Z,Family,214-Video,72745.65791997394,19,IKMzoGnzugGsBCNv
2019-08-26T00:00:00Z,Family,549-Video,68365.23308072228,20,LtnanZOIsBRfaAiPF
2019-08-26T00:00:00Z,Teacher,305-Video,68311.67330102836,17,zfTBjErZBg
2019-08-26T00:00:00Z,Teacher,267-Video,68070.65429240579,18,xrOvuGdwPnbQsHusAq
2019-08-26T00:00:00Z,Teacher,275-Video,66054.51115678516,19,uxRBUEGkGeQzm
2019-08-26T00:00:00Z,Teacher,303-Video,63720.83504155066,20,CfOczzRzi
2019-09-02T00:00:00Z,Teacher,755-Video,321014.36529397906,1,vSDZxluUG
2019-09-02T00:00:00Z,Teacher,645-Video,230456.2549272316,2,hWpVlUmJQcrcxhMc
2019-09-02T00:00:00Z,Family,750-Video,229335.32525220915,1,dOJJOGCNAdZvI
2019-09-02T00:00:00Z,Family,755-Video,220945.56833301365,2,vSDZxluUG
2019-09-02T00:00:00Z,Teacher,750-Video,204418.55059889387,3,dOJJOGCNAdZvI
2019-09-02T00:00:00Z,Teacher,756-Video,192742.5186256222,4,ZTPyqwPrYnlZAvosUgKU
2019-09-02T00:00:00Z,Teacher,380-Video,187795.890401035,5,SvAyk
2019-09-02T00:00:00Z,Teacher,267-Video,182374.8755563017,6,xrOvuGdwPnbQsHusAq
2019-09-02T00:00:00Z,Family,380-Video,177412.94453751622,3,SvAyk
2019-09-02T00:00:00Z,Family,241-Video,166723.94279003228,4,fsoWPbMAN
2019-09-02T00:00:00Z,Family,303-Video,164325.22979945518,5,CfOczzRzi
2019-09-02T00:00:00Z,Family,586-Video,157171.17351176907,6,gyrxYLBxVh
2019-09-02T00:00:00Z,Teacher,294-Video,156494.0248684961,7,bGKobAG
2019-09-02T00:00:00Z,Family,645-Video,153636.22805197124,7,hWpVlUmJQcrcxhMc
2019-09-02T00:00:00Z,Family,129-Video,147067.50364236854,8,szoroukTdFjcQ
2019-09-02T00:00:00Z,Family,599-Video,139090.922166526,9,mkumxrLQGpEgYBNMB
2019-09-02T00:00:00Z,Teacher,241-Video,138367.86514065828,8,fsoWPbMAN
2019-09-02T00:00:00Z,Family,267-Video,138329.60815516263,10,xrOvuGdwPnbQsHusAq
2019-09-02T00:00:00Z,Family,318-Video,136493.27285137153,11,QKIpbhrJKDp
2019-09-02T00:00:00Z,Family,402-Video,126313.0890109797,12,jeiNgMxwfiFUrPjxI
2019-09-02T00:00:00Z,Teacher,328-Video,125834.87669228412,9,tTJdC
2019-09-02T00:00:00Z,Family,548-Video,120100.15456648654,13,EDFwuGtZZqpYjB
2019-09-02T00:00:00Z,Teacher,125-Video,120073.37467663958,10,KyeTVMJMKoecrK
2019-09-02T00:00:00Z,Teacher,288-Video,108592.45332939575,11,bRjuMAbixjXuyYkJFHusZn
2019-09-02T00:00:00Z,Family,756-Video,107425.61527177849,14,ZTPyqwPrYnlZAvosUgKU
2019-09-02T00:00:00Z,Family,740-Video,105543.37158539263,15,VTFRFwldojOCTqAewiGiUEJwMkOOBIltCglh
2019-09-02T00:00:00Z,Family,549-Video,100975.4875172123,16,LtnanZOIsBRfaAiPF
2019-09-02T00:00:00Z,Family,379-Video,96078.59337376941,17,TuSjdxEYgRZeWSkx
2019-09-02T00:00:00Z,Teacher,586-Video,95493.26149568599,12,gyrxYLBxVh
2019-09-02T00:00:00Z,Family,214-Video,94839.06704371041,18,IKMzoGnzugGsBCNv
2019-09-02T00:00:00Z,Family,125-Video,93381.47589632626,19,KyeTVMJMKoecrK
2019-09-02T00:00:00Z,Family,659-Video,92486.26243572809,20,fJNSpOAQsKeGldQpuMJtPhUpt
2019-09-02T00:00:00Z,Teacher,71-Video,91686.69143886906,13,WFVmZyfjsj
2019-09-02T00:00:00Z,Teacher,429-Video,91564.26908528298,14,LkeIqyysipIoAofeqybs
2019-09-02T00:00:00Z,Teacher,728-Video,85022.32456552725,15,NluAWGsKZUpHyxcZHDD
2019-09-02T00:00:00Z,Teacher,402-Video,83143.90657769094,16,jeiNgMxwfiFUrPjxI
2019-09-02T00:00:00Z,Teacher,54-Video,74597.29601796328,17,oUdCLKzzkjwMOr
2019-09-02T00:00:00Z,Teacher,318-Video,72902.51156050609,18,QKIpbhrJKDp
2019-09-02T00:00:00Z,Teacher,548-Video,71601.77405365407,19,EDFwuGtZZqpYjB
2019-09-02T00:00:00Z,Teacher,275-Video,66035.38266403733,20,uxRBUEGkGeQzm
2019-09-09T00:00:00Z,Teacher,757-Video,393901.5740602869,1,eORwcEiWnrRKD
2019-09-09T00:00:00Z,Family,757-Video,391116.4655162037,1,eORwcEiWnrRKD
2019-09-09T00:00:00Z,Family,755-Video,363418.4080173549,2,vSDZxluUG
2019-09-09T00:00:00Z,Family,756-Video,279233.9114341823,3,ZTPyqwPrYnlZAvosUgKU
2019-09-09T00:00:00Z,Teacher,756-Video,261333.46792076883,2,ZTPyqwPrYnlZAvosUgKU
2019-09-09T00:00:00Z,Family,380-Video,234710.43171434765,4,SvAyk
2019-09-09T00:00:00Z,Family,759-Video,234423.5043231303,5,vAqnknFBzdnsaLUMLMYStWsmmMQXDsuvJ
2019-09-09T00:00:00Z,Teacher,755-Video,226680.29045881119,3,vSDZxluUG
2019-09-09T00:00:00Z,Family,241-Video,207218.96193717528,6,fsoWPbMAN
2019-09-09T00:00:00Z,Teacher,165-Video,199452.7938815588,4,fwSdDahKV
2019-09-09T00:00:00Z,Family,645-Video,184153.82538184934,7,hWpVlUmJQcrcxhMc
2019-09-09T00:00:00Z,Family,586-Video,173809.13650382622,8,gyrxYLBxVh
2019-09-09T00:00:00Z,Family,599-Video,166054.44554385843,9,mkumxrLQGpEgYBNMB
2019-09-09T00:00:00Z,Teacher,241-Video,165052.1125238725,5,fsoWPbMAN
2019-09-09T00:00:00Z,Teacher,750-Video,164730.75384570906,6,dOJJOGCNAdZvI
2019-09-09T00:00:00Z,Family,267-Video,153896.37555334164,10,xrOvuGdwPnbQsHusAq
2019-09-09T00:00:00Z,Family,750-Video,152285.75646397486,11,dOJJOGCNAdZvI
2019-09-09T00:00:00Z,Teacher,125-Video,151926.14080031577,7,KyeTVMJMKoecrK
2019-09-09T00:00:00Z,Teacher,759-Video,149366.74847065695,8,vAqnknFBzdnsaLUMLMYStWsmmMQXDsuvJ
2019-09-09T00:00:00Z,Family,402-Video,145935.09687169737,12,jeiNgMxwfiFUrPjxI
2019-09-09T00:00:00Z,Family,548-Video,145001.62642560355,13,EDFwuGtZZqpYjB
2019-09-09T00:00:00Z,Teacher,645-Video,141252.4418470301,9,hWpVlUmJQcrcxhMc
2019-09-09T00:00:00Z,Teacher,288-Video,136795.50303678715,10,bRjuMAbixjXuyYkJFHusZn
2019-09-09T00:00:00Z,Family,740-Video,133252.90617989018,14,VTFRFwldojOCTqAewiGiUEJwMkOOBIltCglh
2019-09-09T00:00:00Z,Teacher,429-Video,122430.00498317147,11,LkeIqyysipIoAofeqybs
2019-09-09T00:00:00Z,Teacher,586-Video,122242.5457542428,12,gyrxYLBxVh
2019-09-09T00:00:00Z,Family,125-Video,122219.59156294541,15,KyeTVMJMKoecrK
2019-09-09T00:00:00Z,Family,659-Video,120543.93559823606,16,fJNSpOAQsKeGldQpuMJtPhUpt
2019-09-09T00:00:00Z,Teacher,294-Video,119541.60257825008,13,bGKobAG
2019-09-09T00:00:00Z,Family,387-Video,115149.70064334974,17,triqIohaViUazuUbuktd
2019-09-09T00:00:00Z,Teacher,63-Video,113944.60560023684,14,imzHHXvDfgRWCSQ
2019-09-09T00:00:00Z,Family,549-Video,113037.91504398998,18,LtnanZOIsBRfaAiPF
2019-09-09T00:00:00Z,Family,214-Video,112693.60217452915,19,IKMzoGnzugGsBCNv
2019-09-09T00:00:00Z,Family,294-Video,109242.82208282176,20,bGKobAG
2019-09-09T00:00:00Z,Teacher,71-Video,107869.39630352799,15,WFVmZyfjsj
2019-09-09T00:00:00Z,Teacher,98-Video,107307.01861674197,16,qrmYWCkTEHR
2019-09-09T00:00:00Z,Teacher,267-Video,105352.08665791439,17,xrOvuGdwPnbQsHusAq
2019-09-09T00:00:00Z,Teacher,54-Video,96105.37326361636,18,oUdCLKzzkjwMOr
2019-09-09T00:00:00Z,Teacher,318-Video,95332.58215660427,19,QKIpbhrJKDp
2019-09-09T00:00:00Z,Teacher,278-Video,92459.48254588114,20,rYYLvsNCYchJPLhCIlzLSeh
2019-09-16T00:00:00Z,Family,759-Video,772366.45447308,1,vAqnknFBzdnsaLUMLMYStWsmmMQXDsuvJ
2019-09-16T00:00:00Z,Family,760-Video,645869.7319317212,2,YMoFMTAUJ
2019-09-16T00:00:00Z,Teacher,760-Video,521102.2251347657,1,YMoFMTAUJ
2019-09-16T00:00:00Z,Teacher,759-Video,482175.74239294423,2,vAqnknFBzdnsaLUMLMYStWsmmMQXDsuvJ
2019-09-16T00:00:00Z,Family,757-Video,330081.2708564476,3,eORwcEiWnrRKD
2019-09-16T00:00:00Z,Teacher,761-Video,322678.5441630397,3,axxggYQWfdMpGVXVwXbTOfVF
2019-09-16T00:00:00Z,Teacher,288-Video,277914.04543458245,4,bRjuMAbixjXuyYkJFHusZn
2019-09-16T00:00:00Z,Family,755-Video,264742.165328431,4,vSDZxluUG
2019-09-16T00:00:00Z,Family,241-Video,226818.01560659555,5,fsoWPbMAN
2019-09-16T00:00:00Z,Family,756-Video,220038.87777676678,6,ZTPyqwPrYnlZAvosUgKU
2019-09-16T00:00:00Z,Family,761-Video,213818.2919351745,7,axxggYQWfdMpGVXVwXbTOfVF
2019-09-16T00:00:00Z,Family,599-Video,185297.70924816918,8,mkumxrLQGpEgYBNMB
2019-09-16T00:00:00Z,Teacher,318-Video,183882.20078483023,5,QKIpbhrJKDp
2019-09-16T00:00:00Z,Family,750-Video,171942.19561163863,9,dOJJOGCNAdZvI
2019-09-16T00:00:00Z,Family,548-Video,171559.62575668216,10,EDFwuGtZZqpYjB
2019-09-16T00:00:00Z,Family,659-Video,164309.92700525693,11,fJNSpOAQsKeGldQpuMJtPhUpt
2019-09-16T00:00:00Z,Family,402-Video,162990.06100565707,12,jeiNgMxwfiFUrPjxI
2019-09-16T00:00:00Z,Teacher,757-Video,162603.66545215104,6,eORwcEiWnrRKD
2019-09-16T00:00:00Z,Teacher,756-Video,157943.96461878114,7,ZTPyqwPrYnlZAvosUgKU
2019-09-16T00:00:00Z,Family,379-Video,157136.74222482299,13,TuSjdxEYgRZeWSkx
2019-09-16T00:00:00Z,Family,380-Video,139427.5836388877,14,SvAyk
2019-09-16T00:00:00Z,Family,549-Video,133574.26485805365,15,LtnanZOIsBRfaAiPF
2019-09-16T00:00:00Z,Family,125-Video,130134.9618619949,16,KyeTVMJMKoecrK
2019-09-16T00:00:00Z,Teacher,241-Video,127437.84438455175,8,fsoWPbMAN
2019-09-16T00:00:00Z,Family,387-Video,125796.61970678846,17,triqIohaViUazuUbuktd
2019-09-16T00:00:00Z,Family,645-Video,125632.11466915719,18,hWpVlUmJQcrcxhMc
2019-09-16T00:00:00Z,Family,740-Video,124912.883341839,19,VTFRFwldojOCTqAewiGiUEJwMkOOBIltCglh
2019-09-16T00:00:00Z,Family,214-Video,123715.43969582523,20,IKMzoGnzugGsBCNv
2019-09-16T00:00:00Z,Teacher,125-Video,122315.23402668453,9,KyeTVMJMKoecrK
2019-09-16T00:00:00Z,Teacher,294-Video,103634.34800915982,10,bGKobAG
2019-09-16T00:00:00Z,Teacher,645-Video,103278.55804405028,11,hWpVlUmJQcrcxhMc
2019-09-16T00:00:00Z,Teacher,429-Video,95080.086052333,12,LkeIqyysipIoAofeqybs
2019-09-16T00:00:00Z,Teacher,586-Video,90401.2567262153,13,gyrxYLBxVh
2019-09-16T00:00:00Z,Teacher,267-Video,87964.28675014255,14,xrOvuGdwPnbQsHusAq
2019-09-16T00:00:00Z,Teacher,755-Video,85703.29890734977,15,vSDZxluUG
2019-09-16T00:00:00Z,Teacher,328-Video,82925.84176036576,16,tTJdC
2019-09-16T00:00:00Z,Teacher,71-Video,78319.7007066898,17,WFVmZyfjsj
2019-09-16T00:00:00Z,Teacher,54-Video,75859.77653931965,18,oUdCLKzzkjwMOr
2019-09-16T00:00:00Z,Teacher,750-Video,75760.30837703096,19,dOJJOGCNAdZvI
2019-09-16T00:00:00Z,Teacher,387-Video,69956.72367734122,20,triqIohaViUazuUbuktd
2019-09-23T00:00:00Z,Family,759-Video,559722.651992622,1,vAqnknFBzdnsaLUMLMYStWsmmMQXDsuvJ
2019-09-23T00:00:00Z,Teacher,759-Video,488541.70477942,1,vAqnknFBzdnsaLUMLMYStWsmmMQXDsuvJ
2019-09-23T00:00:00Z,Family,760-Video,473770.6826795504,2,YMoFMTAUJ
2019-09-23T00:00:00Z,Family,762-Video,441956.17354136985,3,LDijftFsVdmLgEj
2019-09-23T00:00:00Z,Teacher,762-Video,440089.2326491823,2,LDijftFsVdmLgEj
2019-09-23T00:00:00Z,Family,761-Video,284149.93407037307,4,axxggYQWfdMpGVXVwXbTOfVF
2019-09-23T00:00:00Z,Teacher,760-Video,282573.7462679524,3,YMoFMTAUJ
2019-09-23T00:00:00Z,Teacher,761-Video,268303.8906780758,4,axxggYQWfdMpGVXVwXbTOfVF
2019-09-23T00:00:00Z,Family,241-Video,181862.23195066003,5,fsoWPbMAN
2019-09-23T00:00:00Z,Teacher,756-Video,175817.6282423477,5,ZTPyqwPrYnlZAvosUgKU
2019-09-23T00:00:00Z,Family,757-Video,173269.71300833757,6,eORwcEiWnrRKD
2019-09-23T00:00:00Z,Teacher,587-Video,162661.0509303945,6,RqTlzxklPlVO
2019-09-23T00:00:00Z,Family,755-Video,162542.454275358,7,vSDZxluUG
2019-09-23T00:00:00Z,Family,599-Video,153563.5397795295,8,mkumxrLQGpEgYBNMB
2019-09-23T00:00:00Z,Family,756-Video,151516.79105551235,9,ZTPyqwPrYnlZAvosUgKU
2019-09-23T00:00:00Z,Family,402-Video,141175.9278760388,10,jeiNgMxwfiFUrPjxI
2019-09-23T00:00:00Z,Family,548-Video,140058.8238995659,11,EDFwuGtZZqpYjB
2019-09-23T00:00:00Z,Teacher,755-Video,134545.9922896431,7,vSDZxluUG
2019-09-23T00:00:00Z,Teacher,541-Video,132109.0223135703,8,JtVdymDXCrIOflOenyvneNrvoCXdJCZ
2019-09-23T00:00:00Z,Teacher,241-Video,127766.85445981432,9,fsoWPbMAN
2019-09-23T00:00:00Z,Teacher,378-Video,126305.4376138806,10,hWuhLbYprnbrlJKMtkQNLMG
2019-09-23T00:00:00Z,Teacher,288-Video,124411.71683184603,11,bRjuMAbixjXuyYkJFHusZn
2019-09-23T00:00:00Z,Family,750-Video,123776.65087261828,12,dOJJOGCNAdZvI
2019-09-23T00:00:00Z,Teacher,125-Video,117250.00914706079,12,KyeTVMJMKoecrK
2019-09-23T00:00:00Z,Family,549-Video,115298.90288678276,13,LtnanZOIsBRfaAiPF
2019-09-23T00:00:00Z,Family,380-Video,114901.03023762803,14,SvAyk
2019-09-23T00:00:00Z,Family,379-Video,105941.24423454735,15,TuSjdxEYgRZeWSkx
2019-09-23T00:00:00Z,Family,659-Video,103645.8251048085,16,fJNSpOAQsKeGldQpuMJtPhUpt
2019-09-23T00:00:00Z,Teacher,645-Video,103301.51223534766,13,hWpVlUmJQcrcxhMc
2019-09-23T00:00:00Z,Family,645-Video,102180.5825603252,17,hWpVlUmJQcrcxhMc
2019-09-23T00:00:00Z,Family,387-Video,101970.16914009914,18,triqIohaViUazuUbuktd
2019-09-23T00:00:00Z,Family,125-Video,101254.76351133052,19,KyeTVMJMKoecrK
2019-09-23T00:00:00Z,Family,214-Video,101025.22159835664,20,IKMzoGnzugGsBCNv
2019-09-23T00:00:00Z,Teacher,294-Video,98079.43371519177,14,bGKobAG
2019-09-23T00:00:00Z,Teacher,429-Video,93932.37648746357,15,LkeIqyysipIoAofeqybs
2019-09-23T00:00:00Z,Teacher,586-Video,90714.96400727962,16,gyrxYLBxVh
2019-09-23T00:00:00Z,Teacher,757-Video,86277.15368978449,17,eORwcEiWnrRKD
2019-09-23T00:00:00Z,Teacher,328-Video,83618.29319783699,18,tTJdC
2019-09-23T00:00:00Z,Teacher,267-Video,81996.19701282152,19,xrOvuGdwPnbQsHusAq
2019-09-23T00:00:00Z,Teacher,318-Video,77217.89952441513,20,QKIpbhrJKDp
2019-09-30T00:00:00Z,Family,759-Video,642682.9250399338,1,vAqnknFBzdnsaLUMLMYStWsmmMQXDsuvJ
2019-09-30T00:00:00Z,Teacher,759-Video,503469.58051982167,1,vAqnknFBzdnsaLUMLMYStWsmmMQXDsuvJ
2019-09-30T00:00:00Z,Family,760-Video,403037.3421966476,2,YMoFMTAUJ
2019-09-30T00:00:00Z,Family,762-Video,401331.08064354165,3,LDijftFsVdmLgEj
2019-09-30T00:00:00Z,Family,763-Video,271234.37576704245,4,AcGlZJR
2019-09-30T00:00:00Z,Teacher,763-Video,248375.826933393,2,AcGlZJR
2019-09-30T00:00:00Z,Family,756-Video,241321.23880799554,5,ZTPyqwPrYnlZAvosUgKU
2019-09-30T00:00:00Z,Teacher,586-Video,240613.48457632607,3,gyrxYLBxVh
2019-09-30T00:00:00Z,Teacher,760-Video,185049.03884244748,4,YMoFMTAUJ
2019-09-30T00:00:00Z,Teacher,755-Video,172561.9587766681,5,vSDZxluUG
2019-09-30T00:00:00Z,Family,241-Video,163957.96273869695,6,fsoWPbMAN
2019-09-30T00:00:00Z,Teacher,756-Video,156742.6952742178,6,ZTPyqwPrYnlZAvosUgKU
2019-09-30T00:00:00Z,Teacher,762-Video,152829.00565801308,7,LDijftFsVdmLgEj
2019-09-30T00:00:00Z,Family,757-Video,143758.27439699502,7,eORwcEiWnrRKD
2019-09-30T00:00:00Z,Family,599-Video,142423.10560319692,8,mkumxrLQGpEgYBNMB
2019-09-30T00:00:00Z,Family,755-Video,140223.3289371972,9,vSDZxluUG
2019-09-30T00:00:00Z,Teacher,328-Video,137828.44164516963,8,tTJdC
2019-09-30T00:00:00Z,Family,402-Video,129607.01546215497,10,jeiNgMxwfiFUrPjxI
2019-09-30T00:00:00Z,Family,548-Video,127606.1751207326,11,EDFwuGtZZqpYjB
2019-09-30T00:00:00Z,Family,750-Video,118550.7466539128,12,dOJJOGCNAdZvI
2019-09-30T00:00:00Z,Teacher,241-Video,118351.81032933544,9,fsoWPbMAN
2019-09-30T00:00:00Z,Teacher,288-Video,115088.4894665567,10,bRjuMAbixjXuyYkJFHusZn
2019-09-30T00:00:00Z,Family,549-Video,112471.71165865441,13,LtnanZOIsBRfaAiPF
2019-09-30T00:00:00Z,Teacher,750-Video,110187.76962456424,11,dOJJOGCNAdZvI
2019-09-30T00:00:00Z,Teacher,125-Video,109797.54837250864,12,KyeTVMJMKoecrK
2019-09-30T00:00:00Z,Family,380-Video,108072.15832665493,14,SvAyk
2019-09-30T00:00:00Z,Family,379-Video,100409.2841318767,15,TuSjdxEYgRZeWSkx
2019-09-30T00:00:00Z,Teacher,365-Video,99793.34666539679,13,vdRVYrxYxMUovlRivg
2019-09-30T00:00:00Z,Family,365-Video,99154.45500761947,16,vdRVYrxYxMUovlRivg
2019-09-30T00:00:00Z,Teacher,284-Video,95982.95091003028,14,aeDRIJUeFjqFdzBam
2019-09-30T00:00:00Z,Teacher,645-Video,94028.01895120268,15,hWpVlUmJQcrcxhMc
2019-09-30T00:00:00Z,Family,645-Video,93113.67699785672,17,hWpVlUmJQcrcxhMc
2019-09-30T00:00:00Z,Family,387-Video,92979.77754862195,18,triqIohaViUazuUbuktd
2019-09-30T00:00:00Z,Family,125-Video,92409.7484647368,19,KyeTVMJMKoecrK
2019-09-30T00:00:00Z,Family,214-Video,92352.36298649332,20,IKMzoGnzugGsBCNv
2019-09-30T00:00:00Z,Teacher,294-Video,90933.0288246048,16,bGKobAG
2019-09-30T00:00:00Z,Teacher,429-Video,89984.25558431273,17,LkeIqyysipIoAofeqybs
2019-09-30T00:00:00Z,Teacher,573-Video,81525.63609122505,18,PStGIuGHzbhWzsKCoeB
2019-09-30T00:00:00Z,Teacher,267-Video,75530.76646405707,19,xrOvuGdwPnbQsHusAq
2019-09-30T00:00:00Z,Teacher,549-Video,70454.06448878463,20,LtnanZOIsBRfaAiPF
2019-10-07T00:00:00Z,Family,759-Video,755935.0792026994,1,vAqnknFBzdnsaLUMLMYStWsmmMQXDsuvJ
2019-10-07T00:00:00Z,Teacher,759-Video,580721.9113311829,1,vAqnknFBzdnsaLUMLMYStWsmmMQXDsuvJ
2019-10-07T00:00:00Z,Family,760-Video,373705.71141713456,2,YMoFMTAUJ
2019-10-07T00:00:00Z,Teacher,765-Video,373223.6733998894,2,JZZrfrZwKkQiNnByldvGxxFYhUdCyPMYTsdttdTZDYhwrkYpOHYDUEzr
2019-10-07T00:00:00Z,Family,762-Video,354584.8700664099,3,LDijftFsVdmLgEj
2019-10-07T00:00:00Z,Family,765-Video,247411.75089890265,4,JZZrfrZwKkQiNnByldvGxxFYhUdCyPMYTsdttdTZDYhwrkYpOHYDUEzr
2019-10-07T00:00:00Z,Teacher,288-Video,217288.2005196297,3,bRjuMAbixjXuyYkJFHusZn
2019-10-07T00:00:00Z,Teacher,762-Video,211725.63482856256,4,LDijftFsVdmLgEj
2019-10-07T00:00:00Z,Family,763-Video,200810.91686665433,5,AcGlZJR
2019-10-07T00:00:00Z,Family,757-Video,180530.8888554115,6,eORwcEiWnrRKD
2019-10-07T00:00:00Z,Teacher,763-Video,160713.77036866604,5,AcGlZJR
2019-10-07T00:00:00Z,Family,766-Video,160289.11782966435,7,KmYISafpdfwbatgAxOyQDVEEujNAtBcPqLNoJChwlbna
2019-10-07T00:00:00Z,Teacher,760-Video,148609.26015784315,6,YMoFMTAUJ
2019-10-07T00:00:00Z,Family,241-Video,146352.09801359993,8,fsoWPbMAN
2019-10-07T00:00:00Z,Teacher,318-Video,144837.1213879723,7,QKIpbhrJKDp
2019-10-07T00:00:00Z,Family,599-Video,137143.64160479754,9,mkumxrLQGpEgYBNMB
2019-10-07T00:00:00Z,Family,755-Video,129411.90483612716,10,vSDZxluUG
2019-10-07T00:00:00Z,Family,402-Video,127789.80865111171,11,jeiNgMxwfiFUrPjxI
2019-10-07T00:00:00Z,Family,750-Video,123283.13575972444,12,dOJJOGCNAdZvI
2019-10-07T00:00:00Z,Family,548-Video,118680.82040459801,13,EDFwuGtZZqpYjB
2019-10-07T00:00:00Z,Teacher,379-Video,117720.57006865725,8,TuSjdxEYgRZeWSkx
2019-10-07T00:00:00Z,Teacher,750-Video,107199.89905735415,9,dOJJOGCNAdZvI
2019-10-07T00:00:00Z,Family,380-Video,105987.15261714214,14,SvAyk
2019-10-07T00:00:00Z,Family,549-Video,102475.16134864168,15,LtnanZOIsBRfaAiPF
2019-10-07T00:00:00Z,Family,379-Video,100520.22938981409,16,TuSjdxEYgRZeWSkx
2019-10-07T00:00:00Z,Teacher,241-Video,100156.78802760545,10,fsoWPbMAN
2019-10-07T00:00:00Z,Teacher,755-Video,95799.31737965118,11,vSDZxluUG
2019-10-07T00:00:00Z,Teacher,125-Video,92689.02445885503,12,KyeTVMJMKoecrK
2019-10-07T00:00:00Z,Family,673-Video,92654.59317190894,17,SCgIBJGEqZXzLfwLuwREOxOixPxxBTT
2019-10-07T00:00:00Z,Family,387-Video,89685.85109744669,18,triqIohaViUazuUbuktd
2019-10-07T00:00:00Z,Family,659-Video,89169.38179325544,19,fJNSpOAQsKeGldQpuMJtPhUpt
2019-10-07T00:00:00Z,Family,645-Video,88760.03204845202,20,hWpVlUmJQcrcxhMc
2019-10-07T00:00:00Z,Teacher,645-Video,83247.2004385292,13,hWpVlUmJQcrcxhMc
2019-10-07T00:00:00Z,Teacher,164-Video,78625.75659065497,14,JYYJfCvrqhUokRHYYINP
2019-10-07T00:00:00Z,Teacher,294-Video,77428.31294464119,15,bGKobAG
2019-10-07T00:00:00Z,Teacher,429-Video,75209.40778589364,16,LkeIqyysipIoAofeqybs
2019-10-07T00:00:00Z,Teacher,586-Video,69796.0443382595,17,gyrxYLBxVh
2019-10-07T00:00:00Z,Teacher,328-Video,66831.12796234681,18,tTJdC
2019-10-07T00:00:00Z,Teacher,267-Video,64179.918867498425,19,xrOvuGdwPnbQsHusAq
2019-10-07T00:00:00Z,Teacher,673-Video,63797.34901254195,20,SCgIBJGEqZXzLfwLuwREOxOixPxxBTT
2019-10-14T00:00:00Z,Teacher,765-Video,274509.17372546985,1,JZZrfrZwKkQiNnByldvGxxFYhUdCyPMYTsdttdTZDYhwrkYpOHYDUEzr
2019-10-14T00:00:00Z,Family,765-Video,248429.38671308686,1,JZZrfrZwKkQiNnByldvGxxFYhUdCyPMYTsdttdTZDYhwrkYpOHYDUEzr
2019-10-14T00:00:00Z,Family,762-Video,242055.772929512,2,LDijftFsVdmLgEj
2019-10-14T00:00:00Z,Family,763-Video,228390.37771046665,3,AcGlZJR
2019-10-14T00:00:00Z,Family,760-Video,227361.26480063377,4,YMoFMTAUJ
2019-10-14T00:00:00Z,Teacher,767-Video,217904.13798610965,2,qncoUIkQuvAaMWhXluVlweh
2019-10-14T00:00:00Z,Family,768-Video,196093.83055504094,5,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-10-14T00:00:00Z,Teacher,645-Video,179857.5659106881,3,hWpVlUmJQcrcxhMc
2019-10-14T00:00:00Z,Family,767-Video,178419.10325605175,6,qncoUIkQuvAaMWhXluVlweh
2019-10-14T00:00:00Z,Family,766-Video,173089.90517650804,7,KmYISafpdfwbatgAxOyQDVEEujNAtBcPqLNoJChwlbna
2019-10-14T00:00:00Z,Teacher,587-Video,156199.44608017962,4,RqTlzxklPlVO
2019-10-14T00:00:00Z,Teacher,760-Video,146485.9974628347,5,YMoFMTAUJ
2019-10-14T00:00:00Z,Teacher,267-Video,145720.85775292176,6,xrOvuGdwPnbQsHusAq
2019-10-14T00:00:00Z,Family,241-Video,142124.70111633086,8,fsoWPbMAN
2019-10-14T00:00:00Z,Teacher,763-Video,141489.63515710313,7,AcGlZJR
2019-10-14T00:00:00Z,Family,599-Video,129557.28138101063,9,mkumxrLQGpEgYBNMB
2019-10-14T00:00:00Z,Teacher,762-Video,127441.67008310131,8,LDijftFsVdmLgEj
2019-10-14T00:00:00Z,Family,402-Video,123742.2195856722,10,jeiNgMxwfiFUrPjxI
2019-10-14T00:00:00Z,Family,750-Video,115011.9754955654,11,dOJJOGCNAdZvI
2019-10-14T00:00:00Z,Family,757-Video,114732.69950144719,12,eORwcEiWnrRKD
2019-10-14T00:00:00Z,Family,548-Video,113692.10949596556,13,EDFwuGtZZqpYjB
2019-10-14T00:00:00Z,Teacher,341-Video,113581.16423802818,9,OLseefStexRFcVMaAAkG
2019-10-14T00:00:00Z,Teacher,768-Video,112066.18761240054,10,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-10-14T00:00:00Z,Family,755-Video,110486.1741114303,14,vSDZxluUG
2019-10-14T00:00:00Z,Family,380-Video,100661.78023614798,15,SvAyk
2019-10-14T00:00:00Z,Family,549-Video,98435.22368030131,16,LtnanZOIsBRfaAiPF
2019-10-14T00:00:00Z,Teacher,288-Video,96771.04481124063,11,bRjuMAbixjXuyYkJFHusZn
2019-10-14T00:00:00Z,Family,379-Video,95986.77660857985,17,TuSjdxEYgRZeWSkx
2019-10-14T00:00:00Z,Teacher,241-Video,93427.38427892103,12,fsoWPbMAN
